id,post_id,post_title,text_source,original_filename,audio_path,transcript_path,post_url,download_url,label
51,36560,첨단범죄수사과입니다,html,NR4014_마스킹 완료_.mp3,dataset/audio/fss_voice_051_36560.mp3,dataset/transcripts/fss_voice_051_36560.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36560&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=24b332c6970cb0099b49eb5b8a7b5227&fileSn=1&bbsId=B0000207,voice_phishing
52,36559,"에이 OOO아, 토달지 말고 끊어라",html,NR4013_마스킹 완료_.mp3,dataset/audio/fss_voice_052_36559.mp3,dataset/transcripts/fss_voice_052_36559.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36559&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=ed880be50591c05bbd7d91dc80684559&fileSn=1&bbsId=B0000207,voice_phishing
53,36558,"명의도용당한 피해자인지, 사기에 가담하신 가해자인지 확인하겠다",html,NR4011_마스킹 완료_.mp3,dataset/audio/fss_voice_053_36558.mp3,dataset/transcripts/fss_voice_053_36558.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36558&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=98eceb42dc46ce1430129045d14d31a3&fileSn=1&bbsId=B0000207,voice_phishing
54,36557,어떤 부분에서 저희가 신뢰가 안간다는 말씀이십니까,html,NR4010_마스킹 완료_.mp3,dataset/audio/fss_voice_054_36557.mp3,dataset/transcripts/fss_voice_054_36557.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36557&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=c177aec02a7439074533cbe36ad16330&fileSn=1&bbsId=B0000207,voice_phishing
55,36556,저희가 조사자의 시간을 맞춰줄 수는 없다,html,NR4008_마스킹 완료_.mp3,dataset/audio/fss_voice_055_36556.mp3,dataset/transcripts/fss_voice_055_36556.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36556&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a922302e915a515cc69d43ed908cde89&fileSn=1&bbsId=B0000207,voice_phishing
56,36555,본인께서 OO고등학교에서 근무하실때 못들어봤습니까,html,NR4007_마스킹 완료_.mp3,dataset/audio/fss_voice_056_36555.mp3,dataset/transcripts/fss_voice_056_36555.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36555&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=8aab29803b0800a2d3b55d25ab01eb93&fileSn=1&bbsId=B0000207,voice_phishing
57,36553,들어보신 적 없으시다고요? 아 알겠습니다,audio,NR4005_마스킹 완료_.mp3,dataset/audio/fss_voice_057_36553.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36553&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=21b690b990a7b44d63ba8d015673ae95&fileSn=1&bbsId=B0000207,voice_phishing
58,36552,협조를 안해주는데 사기범과 공모한 사실이 있는 것 아니냐,html,NR4004_마스킹 완료_.mp3,dataset/audio/fss_voice_058_36552.mp3,dataset/transcripts/fss_voice_058_36552.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36552&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=2d18072428d73d97a4d3d1cb2c986607&fileSn=1&bbsId=B0000207,voice_phishing
59,36551,동일 전과가 없고 별다른 혐의가 없어 유선상 연락했다,html,NR4003_마스킹 완료_.mp3,dataset/audio/fss_voice_059_36551.mp3,dataset/transcripts/fss_voice_059_36551.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36551&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=eec1c3ce2b2a0c9e506bdba370c7bc0b&fileSn=1&bbsId=B0000207,voice_phishing
60,36550,"개인정보나 주민등록번호, 금품을 요구하지 않습니다",html,NR4002_마스킹 완료_.mp3,dataset/audio/fss_voice_060_36550.mp3,dataset/transcripts/fss_voice_060_36550.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36550&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=3b8be0ec4723c2c97e4cd0e17b2bb535&fileSn=1&bbsId=B0000207,voice_phishing
61,36549,약식조사 실시를 위해 연락드렸다,html,NR4001_마스킹 완료_.mp3,dataset/audio/fss_voice_061_36549.mp3,dataset/transcripts/fss_voice_061_36549.txt,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36549&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=3a169aa65c530674774c66ca86b3daa8&fileSn=1&bbsId=B0000207,voice_phishing
62,36535,<span style='font-weight: bold;color: blue;'>[NEW] 검찰사칭 현금수취형 보이스피싱,audio,검찰 사칭 보이스피싱_.mp3,dataset/audio/fss_voice_062_36535.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36535&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=6db767ed86d10b3d298e463dc3318765&fileSn=1&bbsId=B0000207,voice_phishing
63,36534,[검찰사칭] 서울 중앙지검입니다.,audio,NR1135_selection_변조완료_.mp3,dataset/audio/fss_voice_063_36534.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36534&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=ce779ba33961d68e97eb7d477c419d59&fileSn=1&bbsId=B0000207,voice_phishing
64,36533,[검찰사칭] 잠시 자리 이동해서 통화 가능하세요?,audio,NR2200_selection_변조완료_.mp3,dataset/audio/fss_voice_064_36533.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36533&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=5c0e2ca2c1d3ad45644e2d1e29b5dc32&fileSn=1&bbsId=B0000207,voice_phishing
65,36503,개인정보 유출되어 명의도용 당하신 피해자이신지 조사하려 연락했다.,audio,NR0211-공개가능-검경사칭-개인정보 유출되어  명의도용 당하신 피해자이신지 조사하려고 연락드렸습니다_.mp3,dataset/audio/fss_voice_065_36503.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36503&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a7ddc9692032acc3d11a4641c9ca99bc&fileSn=1&bbsId=B0000207,voice_phishing
66,36502,본인관련 명의도용사건이 접수되었습니다.,audio,NR0215-공개가능-검경사칭-본인 관련 명의도용 사건이 접수되었습니다_.mp3,dataset/audio/fss_voice_066_36502.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36502&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=703971a11c26678dbaacc1a88c5327d9&fileSn=1&bbsId=B0000207,voice_phishing
67,36501,피해자 입증이 되어야 고소고발이 취하된다.,audio,NR0217-공개가능-검경사칭-피해자 입증이되어야 고소고발이 취하된다_.mp3,dataset/audio/fss_voice_067_36501.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36501&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=15615eb22a345bd475cba23e6353d3bb&fileSn=1&bbsId=B0000207,voice_phishing
68,36500,안전계좌로 돈을 옮기고 동결처리했다.,audio,NR0218-공개가능-서울중앙지검사칭-안전계좌로돈을옮기고동경처리했다_.mp3,dataset/audio/fss_voice_068_36500.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36500&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=8057125e91813747e68d0a9456cd2acb&fileSn=1&bbsId=B0000207,voice_phishing
69,36499,절대 검찰조사 받는 것 발설하지 마세요,audio,NR0219-공개가능-검찰청사칭-절대검찰조사받은것 발설하지 마세요_.mp3,dataset/audio/fss_voice_069_36499.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36499&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=388ce97131405b476d4c0a67ca444c74&fileSn=1&bbsId=B0000207,voice_phishing
70,36498,현장에서 대량의 신용카드와 대포통장이 발견,audio,NR0221-공개가능-서울중앙지검사칭-사건현장에서대량의신용카드와대포통장이발견되었다_.mp3,dataset/audio/fss_voice_070_36498.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36498&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=1e55a26609b707e7562a82056d4e9161&fileSn=1&bbsId=B0000207,voice_phishing
71,36497,검사님께 사건번호랑 성함 불러주세요.,audio,NR0230-공개가능-서울중앙지검사칭-검사님께사건번호랑성함불려주세요_.mp3,dataset/audio/fss_voice_071_36497.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36497&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=362aab55e4331b31095b0ccc20a94da1&fileSn=1&bbsId=B0000207,voice_phishing
72,36496,불법도박 금융사기집단을 검거했습니다.,audio,NR0233-공개가능-서울중앙지검-불법도박금융사기집단을검거했습니다_.mp3,dataset/audio/fss_voice_072_36496.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36496&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=55e3d886cacaaec06b58634c7b06aa43&fileSn=1&bbsId=B0000207,voice_phishing
73,36495,"최근 2,3년 사이에 핸드폰이나 지갑, 신분증을 분실하신 경험",audio,"NR0236-공개가능-검경사칭-최근2,3년핸드폰이나지갑분실한적있나요_.mp3",dataset/audio/fss_voice_073_36495.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36495&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=33831d25dc6db13d746782e3933c4b8e&fileSn=1&bbsId=B0000207,voice_phishing
74,36494,김OO 금융사건 1문 1답 조사과정입니다.,audio,NR0238-공개가능-부산고등검찰청사칭-강00금융사건1문1답조사과정입니다(마지막 욕 변조처리할 것)_변조완료_.mp3,dataset/audio/fss_voice_074_36494.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36494&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a7d5b177b1ca2e528e3dd8bd724d0341&fileSn=1&bbsId=B0000207,voice_phishing
75,36493,현재 사용중인 금융권 상호를 말씀해 주세요.,audio,NR0246-공개가능-검경사칭-현재사용중인금융권상호를말씀해주세요_.mp3,dataset/audio/fss_voice_075_36493.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36493&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=7e1a31d35a42706a8beabba058089e51&fileSn=1&bbsId=B0000207,voice_phishing
76,36492,서울 관악구 불법금융 인출조직을 검거했습니다.,audio,NR0250-공개가능-서울지방경찰청-서울관악구불법금융인출조직을검거했습니다_.mp3,dataset/audio/fss_voice_076_36492.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36492&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=588777198b621a2411c9318a9ce711db&fileSn=1&bbsId=B0000207,voice_phishing
77,36491,피해자 입증 절차를 밟아야 고소 취하됩니다.,audio,NR0251-공개가능-검경사칭-피해자입증절차밟아야고소취하됩니다_.mp3,dataset/audio/fss_voice_077_36491.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36491&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=11c905dc5e583be399411bc297e47a30&fileSn=1&bbsId=B0000207,voice_phishing
78,36490,검사님이 공문 열람시켜 줄 것입니다.,audio,NR0254-공개가능-검찰사칭-검사님이공문열람시켜줄것입니다_.mp3,dataset/audio/fss_voice_078_36490.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36490&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=82a4b07ce3ad7293385ce4ae96ba8735&fileSn=1&bbsId=B0000207,voice_phishing
79,36489,진술한 내용이 사실과 다를경우 위증죄와 공무집행방해죄,audio,NR0255-공개가능-서울중앙지검사칭-진술한 내용이 사실과 다를 경우 위증죄와 공무집행방해죄가 추가된다는 사실 알고 계시구요_.mp3,dataset/audio/fss_voice_079_36489.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36489&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=e8257b64cd68d0d0d137102be1462b0d&fileSn=1&bbsId=B0000207,voice_phishing
80,36488,지금 계좌추적을 진행합니다.,audio,NR0257-공개가능-검경사칭-지금계좌추적을진행합니다_.mp3,dataset/audio/fss_voice_080_36488.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36488&menuNo=200691&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=6cb6a391e004b082e0c20638424dbd2e&fileSn=1&bbsId=B0000207,voice_phishing
81,36487,2개 통장 본인이 직접 개설한 것이 맞습니까,audio,NR0263-공개가능-경찰사칭-2개통장본인이직접개설한것이맞습니까_.mp3,dataset/audio/fss_voice_081_36487.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36487&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=87d3611971bba4245cd1bd6b0c3169c8&fileSn=1&bbsId=B0000207,voice_phishing
82,36486,전반 조사과정은 녹취 상태로 진행됩니다.,audio,NR0266-공개가능-검경사칭- 전반조사과정은 녹취상태로 진행됩니다._.mp3,dataset/audio/fss_voice_082_36486.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36486&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=eda794a4eee7e91e9d3497d3b22b62e7&fileSn=1&bbsId=B0000207,voice_phishing
83,36485,우리가 이제 금융감독원에 통보를 할꺼예요.,audio,NR0269-공개가능-검경사칭-저같은 사람이 200명이나 있다고요_.mp3,dataset/audio/fss_voice_083_36485.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36485&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=7478412b79c5825b9813b122a7996403&fileSn=1&bbsId=B0000207,voice_phishing
84,36484,전혀 상관이 없다는걸 입증하시지 못하신다면 본인에게 금융조치,audio,NR0273-공개가능-검경사칭-전혀 상관이 없다는걸 입증하시지 못하신다면 본인에게 일년간 금융제한조치가 들어갈수있어요_.mp3,dataset/audio/fss_voice_084_36484.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36484&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=cab91de4a952382db528ec3440be784a&fileSn=1&bbsId=B0000207,voice_phishing
85,36483,사건 개요를 말씀드릴게요.,audio,NR0274-공개가능-검경사칭-(사기범)사건 개요를 말씀드릴게요 (신고자)아니 괜찮아요_.mp3,dataset/audio/fss_voice_085_36483.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36483&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=4093a8a6cc8d661c1c3a200704684ecc&fileSn=1&bbsId=B0000207,voice_phishing
86,36482,개인정보도용으로 피해자들이 많이 계십니다.,audio,NR0275-공개가능-서울중앙지검사칭-개인정보도용으로 피해자들이 많이 계십니다._.mp3,dataset/audio/fss_voice_086_36482.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36482&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=912e15217c08d8287c17ab64cd166ecb&fileSn=1&bbsId=B0000207,voice_phishing
87,36481,현장에서 압수된 두 계좌는 동결처리와 동시에 국고로 환수,audio,NR0277-공개가능-검찰사칭-현장에서 압수된 두 계좌는 동결처리와 동시에 국고로 환수조치 시켰습니다._.mp3,dataset/audio/fss_voice_087_36481.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36481&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=e826714113da1568eec0ec4854bae59a&fileSn=1&bbsId=B0000207,voice_phishing
88,36480,전국에서 본인 포함 200명이 연루되어 있습니다.,audio,NR0279-공개가능-서울남부지검사칭-전국에서 본인 포함 200명이 연루되어있습니다_.mp3,dataset/audio/fss_voice_088_36480.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36480&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=cc048b067c9c008e892453e701053d27&fileSn=1&bbsId=B0000207,voice_phishing
89,36479,정말 억울한 개인정보 피해자라고 생각하시면,audio,NR0280-공개가능-검찰사칭-정말 억울하다고 생각하시면 검찰청 개인정고 피해자 라고 생각하시면 여기 들어가서 피해자 증명을 직접해주시면 되요_.mp3,dataset/audio/fss_voice_089_36479.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36479&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=48637e0aa59729602a0c5364269bc3d7&fileSn=1&bbsId=B0000207,voice_phishing
90,36478,얼마전 김OO 금융사기단을 검거했는데요.,audio,NR0281-공개가능-검찰사칭- 얼마전 김00 금융사기단을 검거했는데요_.mp3,dataset/audio/fss_voice_090_36478.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36478&menuNo=200691&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=74d4ca62236bb8b5b132a687cc85e2ba&fileSn=1&bbsId=B0000207,voice_phishing
91,36477,전반 조사과정은 녹취 상태로 진행됩니다.,audio,NR0283-공개가능-부산고등검찰청사칭-질문의 전반 조사과정은 녹취 상태로 진행되실겁니다_.mp3,dataset/audio/fss_voice_091_36477.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36477&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=3b5a208d3ea15c7c86eda8d1407d2e9d&fileSn=1&bbsId=B0000207,voice_phishing
92,36476,계좌추적을 통해서 본인이 피해자임을 증명을 할 수 가 있는거구요,audio,NR0288-공개가능-서울중앙지검사칭-계좌추적조회를 통해서 본인이 피해자임을 증명을 할 수가 있는거구요_.mp3,dataset/audio/fss_voice_092_36476.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36476&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=4ed260619be21c18e2745d1db4256177&fileSn=1&bbsId=B0000207,voice_phishing
93,36475,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> 검사사칭 가짜사이트 금융정보 물어보고, 은행으로 유인",audio,"NR0059[1.표준 시나리오 관련_ 23단계_검사사칭 금융정보 물어보고, 외출준비]_.mp3",dataset/audio/fss_voice_093_36475.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36475&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=23ddeb714deb21e39ca69ed56ad5dec8&fileSn=1&bbsId=B0000207,voice_phishing
94,36474,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> xpo-hjv.com으로 접속하세요",audio,NR0013[2.표준시나리오 관련_검사사칭_23단계_ xpo-hjv.com 으로 접속하세요.]_.mp3,dataset/audio/fss_voice_094_36474.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36474&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=1abc5b0d6b5a08e5da835e8e4ad102dd&fileSn=1&bbsId=B0000207,voice_phishing
95,36473,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> 이거 제가 확인을 하고 금융감독원쪽에 등재를 할겁니다.",audio,NR0068[3.표준 시나리오 관련_검찰사칭_23단계_이거 제가 확인을 하고 금융감독원쪽에 등재를 할겁니다.]_.mp3,dataset/audio/fss_voice_095_36473.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36473&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=9476e5a0c66183a8a883a8295e36196d&fileSn=1&bbsId=B0000207,voice_phishing
96,36472,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 1,2,3단계]</span> 검사사칭 가짜사이트 유도 등",audio,ER0001[4.표준시나리오 관련_123단계_검사사칭 가짜사이트 유도 등]_.mp3,dataset/audio/fss_voice_096_36472.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36472&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=e0dde4c73b35ce0e1e442cc5a4157bcd&fileSn=1&bbsId=B0000207,voice_phishing
97,36471,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> 공인인증서 폐기시키겠습니다.",audio,NR0096[5.표준시나리오 관련_검찰사칭_23단계_공인인증서폐기시키겠습니다.]_.mp3,dataset/audio/fss_voice_097_36471.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36471&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=de1b4801e8687983b031382a7a340dab&fileSn=1&bbsId=B0000207,voice_phishing
98,36470,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 1,2,3단계]</span> 가짜사이트에서 서류 작성 유도",audio,NR0002[6.표준 시나리오 관련_검찰사칭_123단계_가짜사이트에서 서류 작성하게 유도]_.mp3,dataset/audio/fss_voice_098_36470.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36470&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=76e04648dee1954b7a59d26b20a30991&fileSn=1&bbsId=B0000207,voice_phishing
99,36469,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> 가짜사이트 유도후 작업",audio,NR0220[7.표준시나리오 관련_23단계_가짜사이트로 유도후 작업]_.mp3,dataset/audio/fss_voice_099_36469.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36469&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=01510d7287e07c463084e25ca1a92116&fileSn=1&bbsId=B0000207,voice_phishing
100,36468,"<span style='font-weight: bold;color: blue;'>[사기 시나리오 2,3단계]</span> 검찰사칭 안전조치 언급_은행에서 이체한도 조회",audio,NR0200[8.표준스크립트관련_23단계_검찰사칭_안전조치 은행에서 이체한도조회] _.mp3,dataset/audio/fss_voice_100_36468.mp3,,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36468&menuNo=200691&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=33e9e657560de5d105ed9b0c8720abb9&fileSn=1&bbsId=B0000207,voice_phishing
